,5,1,2,3,4,6,7,8,9
87,2021-07-10,86,政治文化与政治生态耦合的四重维度,陈义平; 王友叶,安徽大学学报(哲学社会科学版),期刊,,815,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=86&recid=&FileName=ADZS202104004&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
88,2021-07-10,87,中晚唐五代“苦吟”与诗格的谶纬诗学意蕴,仲瑶,安徽大学学报(哲学社会科学版),期刊,1,291,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=87&recid=&FileName=ADZS202104005&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
89,2021-07-10,88,“杨刘风采，耸动天下”——再论西昆体诗人的文学地位和历史贡献,刘杰,安徽大学学报(哲学社会科学版),期刊,1,261,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=88&recid=&FileName=ADZS202104006&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
90,2021-07-10,89,元明之际金华士人的身份认同与文章观——以危素《金华柳先生文集序》为中心,胡丽娜,安徽大学学报(哲学社会科学版),期刊,,193,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=89&recid=&FileName=ADZS202104007&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
91,2021-07-10,90,“见其礼而知其政”:从周公制礼到秦行郡县,盛险峰,安徽大学学报(哲学社会科学版),期刊,,605,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=90&recid=&FileName=ADZS202104008&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
92,2021-07-10,91,郭沫若的文史关系理论及其史学实践与特色,徐国利,安徽大学学报(哲学社会科学版),期刊,,230,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=91&recid=&FileName=ADZS202104009&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
93,2021-07-10,92,明代江南硬木良材的来源和消费,刘森林,安徽大学学报(哲学社会科学版),期刊,1,170,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=92&recid=&FileName=ADZS202104010&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
94,2021-07-10,93,地方冲突与国家治理:1935年黄河水灾与苏鲁治水纠纷研究,李发根,安徽大学学报(哲学社会科学版),期刊,1,383,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=93&recid=&FileName=ADZS202104011&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
95,2021-07-10,94,紧急状态下的反垄断法实施——以新冠疫情期间企业合作行为审查为例,焦海涛,安徽大学学报(哲学社会科学版),期刊,2,410,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=94&recid=&FileName=ADZS202104012&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
96,2021-07-10,95,反垄断民事诉讼原告资格的特别构造,丁茂中,安徽大学学报(哲学社会科学版),期刊,,432,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=95&recid=&FileName=ADZS202104013&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
97,2021-07-10,96,《民法典》生态环境修复请求权的二元构造及其实现路径,王慧,安徽大学学报(哲学社会科学版),期刊,1,619,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=96&recid=&FileName=ADZS202104014&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
98,2021-07-10,97,环境权概念的分析性诠释——以霍菲尔德的权利理论为分析工具,熊静波,安徽大学学报(哲学社会科学版),期刊,2,743,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=97&recid=&FileName=ADZS202104015&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
99,2021-05-10,98,中外危机的传导、共振与1930年“金涨银跌”风潮,王强,安徽大学学报(哲学社会科学版),期刊,,142,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=98&recid=&FileName=ADZS202103009&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
100,2021-05-10,99,长三角地区金融风险的区域差异性与动态预警研究,程建华; 程硕,安徽大学学报(哲学社会科学版),期刊,1,662,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=99&recid=&FileName=ADZS202103017&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
101,2021-05-10,100,全面抗战时期徽州地区的粮食问题研究,张绪,安徽大学学报(哲学社会科学版),期刊,,188,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=100&recid=&FileName=ADZS202103002&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
102,2021-05-10,101,资本下乡背景下乡村振兴模式选择,唐惠敏; 范和生,安徽大学学报(哲学社会科学版),期刊,6,1364,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=101&recid=&FileName=ADZS202103014&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
103,2021-05-10,102,“双循环”新格局下长三角一体化发展的若干重要关系探讨,张学良; 吴胜男,安徽大学学报(哲学社会科学版),期刊,4,715,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=102&recid=&FileName=ADZS202103016&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
104,2021-05-10,103,走出二元：当代新闻学的“实践转向”——问题、视野与进路,姜红; 印心悦,安徽大学学报(哲学社会科学版),期刊,7,752,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=103&recid=&FileName=ADZS202103015&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
105,2021-05-10,104,明代小说叙事理论真实性观念内涵研究,邵晓林,安徽大学学报(哲学社会科学版),期刊,1,276,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=104&recid=&FileName=ADZS202103007&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
106,2021-05-10,105,对“明一代台阁之体，胚胎于吴伯宗”的反思,陈光,安徽大学学报(哲学社会科学版),期刊,,155,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=105&recid=&FileName=ADZS202103008&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
107,2021-05-10,106,义务冲突的实质法基础与义务衡量,叶良芳; 申屠晓莉,安徽大学学报(哲学社会科学版),期刊,,356,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=106&recid=&FileName=ADZS202103010&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
108,2021-05-10,107,论司法拟制的性质与意义,严崴,安徽大学学报(哲学社会科学版),期刊,,258,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=107&recid=&FileName=ADZS202103012&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
109,2021-05-10,108,家史制作：明清徽州宗族祖先谱系的建构,祝虻,安徽大学学报(哲学社会科学版),期刊,1,318,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=108&recid=&FileName=ADZS202103001&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
110,2021-05-10,109,马克思自由平等观的历史生成性——基于对马克思资产阶级自由平等观批判进路的考察,陈铮,安徽大学学报(哲学社会科学版),期刊,,705,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=109&recid=&FileName=ADZS202103003&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
111,2021-05-10,110,规范性的自然主义要素——以维特根斯坦的“自然表达”为核心,徐东舜,安徽大学学报(哲学社会科学版),期刊,1,276,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=110&recid=&FileName=ADZS202103004&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
112,2021-05-10,111,从初盛唐郊祀乐发展看礼乐观念的新变,高学德; 刘培,安徽大学学报(哲学社会科学版),期刊,,198,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=111&recid=&FileName=ADZS202103005&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
113,2021-05-10,112,古物：宋代的诗歌与审美心态,邓淞露,安徽大学学报(哲学社会科学版),期刊,,518,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=112&recid=&FileName=ADZS202103006&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
114,2021-05-10,113,预告登记效力规则的反思与完善,徐银波; 孟涛,安徽大学学报(哲学社会科学版),期刊,1,1048,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=113&recid=&FileName=ADZS202103011&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
115,2021-05-10,114,代际合作理论视野下的隔代照料——兼议中国家庭的个体化,金文龙,安徽大学学报(哲学社会科学版),期刊,1,885,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=114&recid=&FileName=ADZS202103013&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
116,2021-03-10,115,消费者参与、服务主导逻辑和旅游体验价值:一项实证研究,蒋海萍; 董晓宁,安徽大学学报(哲学社会科学版),期刊,3,1297,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=115&recid=&FileName=ADZS202102016&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
117,2021-03-10,116,技术进步偏向对城市要素配置效率的影响,孙学涛,安徽大学学报(哲学社会科学版),期刊,2,558,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=116&recid=&FileName=ADZS202102015&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
118,2021-03-10,117,主线 议题 取向：民国新闻史的整体面相及书写,王天根,安徽大学学报(哲学社会科学版),期刊,,528,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=117&recid=&FileName=ADZS202102009&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
119,2021-03-10,118,思想分析的理论基础及其完善,潘天群,安徽大学学报(哲学社会科学版),期刊,,151,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=118&recid=&FileName=ADZS202102002&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
120,2021-03-10,119,哲学践行：哲学从理论到实践、从学院到生活——马里诺夫教授访谈录,丁晓军; 娄·马里诺夫,安徽大学学报(哲学社会科学版),期刊,1,205,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=119&recid=&FileName=ADZS202102003&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
121,2021-03-10,120,达尔文还是尼采?——论“五四”前后鲁迅“生存”观念的变化与原理,孙尧天,安徽大学学报(哲学社会科学版),期刊,,373,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=120&recid=&FileName=ADZS202102004&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
122,2021-03-10,121,语料库辅助下余华小说在美国的译介效果研究,傅悦; 吴赟,安徽大学学报(哲学社会科学版),期刊,1,656,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=121&recid=&FileName=ADZS202102005&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
123,2021-03-10,122,从文本到修辞：论解构主义阅读策略,郑楠,安徽大学学报(哲学社会科学版),期刊,,540,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=122&recid=&FileName=ADZS202102006&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
124,2021-03-10,123,吴闿生《左传微》与桐城“义法”的延展,方盛良,安徽大学学报(哲学社会科学版),期刊,,232,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=123&recid=&FileName=ADZS202102007&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
125,2021-03-10,124,论桐城派文学批评中的戒“客气”说,梁金梅,安徽大学学报(哲学社会科学版),期刊,,146,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=124&recid=&FileName=ADZS202102008&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
126,2021-03-10,125,创新与束缚：《南洋官报》与清末官方“实业救国”理念的传播,程河清; 张晓锋,安徽大学学报(哲学社会科学版),期刊,,264,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=125&recid=&FileName=ADZS202102010&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
127,2021-03-10,126,仲裁案外人权利救济制度的反思与再造——从案外人申请不予执行仲裁裁决制度切入,宋连斌; 陈曦,安徽大学学报(哲学社会科学版),期刊,1,796,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=126&recid=&FileName=ADZS202102011&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
128,2021-03-10,127,恩格斯自然观及其对《野生动物保护法》修订的启示,季立刚; 徐瑜璐,安徽大学学报(哲学社会科学版),期刊,2,476,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=127&recid=&FileName=ADZS202102012&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
129,2021-03-10,128,论法定数字货币征信难题和法律对策,张宇润; 董宇,安徽大学学报(哲学社会科学版),期刊,6,663,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=128&recid=&FileName=ADZS202102013&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
130,2021-03-10,129,从《新加坡调解公约》看我国商事调解的改革,蔡伟,安徽大学学报(哲学社会科学版),期刊,4,609,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=129&recid=&FileName=ADZS202102014&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
131,2021-03-10,130,中国省域医疗服务分布失衡性及治理效率研究,李静; 常媛媛,安徽大学学报(哲学社会科学版),期刊,5,492,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=130&recid=&FileName=ADZS202102017&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
132,2021-03-10,131,“玄学”名义再考——兼及“玄学”在哲学语境中的形态问题,白欲晓,安徽大学学报(哲学社会科学版),期刊,,328,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=131&recid=&FileName=ADZS202102001&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
133,2021-01-10,132,何以成商:明清以来徽商学徒的学艺历程与日常生活,戴昇,安徽大学学报(哲学社会科学版),期刊,2,293,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=132&recid=&FileName=ADZS202101003&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
134,2021-01-10,133,贸易政策不确定性对出口二元边际的影响研究——基于美国和新兴市场国家的数据分析,邓小华; 陈慧玥,安徽大学学报(哲学社会科学版),期刊,1,863,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=133&recid=&FileName=ADZS202101018&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
135,2021-01-10,134,长江经济带对外直接投资的逆向技术溢出效应与区域创新能力,冯德连; 白一宏,安徽大学学报(哲学社会科学版),期刊,2,673,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=134&recid=&FileName=ADZS202101015&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
136,2021-01-10,135,长三角地区人力资本对经济增长的作用机制研究——基于创新中介效应检验,张桅; 胡艳,安徽大学学报(哲学社会科学版),期刊,8,1429,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=135&recid=&FileName=ADZS202101016&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
137,2021-01-10,136,市场经济下收入分配公平性的理论、逻辑与价值导向,廖海亚,安徽大学学报(哲学社会科学版),期刊,4,469,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=136&recid=&FileName=ADZS202101017&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
138,2021-01-10,137,金榜的礼学思想及其社会史意义,徐道彬,安徽大学学报(哲学社会科学版),期刊,,172,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=137&recid=&FileName=ADZS202101001&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
139,2021-01-10,138,徽州谱牒中“溢真”现象的文本解读——以新安东关济阳江氏宗族为中心,周晓光; 江一方,安徽大学学报(哲学社会科学版),期刊,1,231,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=138&recid=&FileName=ADZS202101002&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
140,2021-01-10,139,《同声韵学便览》与百年来合肥方音的演变,曹嫄; 徐朝东,安徽大学学报(哲学社会科学版),期刊,,143,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=139&recid=&FileName=ADZS202101010&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
141,2021-01-10,140,货车严重超载是否入刑的四维考察,魏汉涛,安徽大学学报(哲学社会科学版),期刊,1,253,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=140&recid=&FileName=ADZS202101011&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
142,2021-01-10,141,在线庭审的实践检视与规则重塑,陈锦波,安徽大学学报(哲学社会科学版),期刊,16,1802,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=141&recid=&FileName=ADZS202101012&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
143,2021-01-10,142,政府环境管理公众参与的法规范构造,曹昌伟,安徽大学学报(哲学社会科学版),期刊,3,440,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=142&recid=&FileName=ADZS202101013&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
144,2021-01-10,143,反思与重构:行政机关在环境民事公益诉讼中的定位,任洋,安徽大学学报(哲学社会科学版),期刊,14,1221,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=143&recid=&FileName=ADZS202101014&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
145,2021-01-10,144,“仁义之勇”与“血气之勇”:荀子对儒家勇观念的诠释,曾振宇; 王晶,安徽大学学报(哲学社会科学版),期刊,1,378,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=144&recid=&FileName=ADZS202101004&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
146,2021-01-10,145,正名与正义——兼论儒家权利观念的隐没与浮现,苟东锋,安徽大学学报(哲学社会科学版),期刊,2,291,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=145&recid=&FileName=ADZS202101005&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
147,2021-01-10,146,主敬立本与穷理之基——对朱子“格物致知补传”中“已知之理”的阐释,李健芸,安徽大学学报(哲学社会科学版),期刊,1,425,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=146&recid=&FileName=ADZS202101006&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
148,2021-01-10,147,李公麟《九歌图》的意涵与批评,许结,安徽大学学报(哲学社会科学版),期刊,,285,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=147&recid=&FileName=ADZS202101007&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
149,2021-01-10,148,论明代诗学的“声教”观念,文爽,安徽大学学报(哲学社会科学版),期刊,1,209,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=148&recid=&FileName=ADZS202101008&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
150,2021-01-10,149,谢灵运与南朝乐府的互取——兼论谢灵运诗歌的抒情性特征,张晓伟,安徽大学学报(哲学社会科学版),期刊,,541,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=149&recid=&FileName=ADZS202101009&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
151,2020-11-10,150,长三角地区财政资源共享发展评价及机制改进,钱海燕; 陈张,安徽大学学报(哲学社会科学版),期刊,,381,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=150&recid=&FileName=ADZS202006015&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
152,2020-11-10,151,互联网市场支配地位认定方法再探,陈兵,安徽大学学报(哲学社会科学版),期刊,13,1304,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=151&recid=&FileName=ADZS202006010&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
153,2020-11-10,152,中国制造业技术进步与全球价值链位置攀升——基于耦合协调的视角,杨蕙馨; 田洪刚,安徽大学学报(哲学社会科学版),期刊,7,787,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=152&recid=&FileName=ADZS202006016&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
154,2020-11-10,153,马克思《评普鲁士最近的书报检查令》文本群的媒介思想探析,吴学琴; 左路平,安徽大学学报(哲学社会科学版),期刊,2,899,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=153&recid=&FileName=ADZS202006001&DbName=CJFDLAST2021&DbCode=CJFD&yx=&pr=&URLID=
